10.4319423,55.3679319,22.045
10.4319423,55.3679319,22.045
10.4319437,55.3679334,22.048
10.431944,55.3679351,22.046
10.4319438,55.3679358,22.047
10.4319424,55.3679356,22.015
10.4319428,55.3679341,22.031
10.4319426,55.367935,22.099
10.4319421,55.3679392,22.093
10.4319361,55.3679447,22.058
10.4319316,55.3679508,22.072
10.4319288,55.3679551,22.044
10.4319272,55.3679572,22.05
10.4319269,55.3679583,22.044
10.431926,55.3679616,22.026
10.4319233,55.3679655,22.018
10.4319083,55.3679707,22.032
10.431893,55.3679717,22.037
10.4318718,55.3679732,22.035
10.4318544,55.3679747,22.044
10.4318295,55.3679761,22.044
10.4318116,55.3679769,21.889
10.4317894,55.3679822,21.909
10.4317753,55.3679865,21.948
10.4317561,55.3679929,21.958
10.4317411,55.3679955,21.972
10.4317191,55.3679965,21.987
10.4317005,55.3679974,21.965
10.4316776,55.3680012,21.949
10.4316614,55.3680034,21.957
10.4316449,55.3680011,22.032
10.4316306,55.367999,22.11
10.4316081,55.3679988,22.141
10.4315908,55.3679993,22.129
10.4315686,55.3679993,22.104
10.4315538,55.367999,22.128
10.4315324,55.3679975,22.127
10.4315152,55.3679956,22.135
10.4314932,55.3679938,22.148
10.4314759,55.3679933,22.099
10.431454,55.3679916,22.1
10.431439,55.3679916,22.101
10.4314218,55.3679911,22.122
10.4314089,55.3679894,22.071
10.4313877,55.3679892,22.053
10.4313724,55.3679899,22.074
10.4313519,55.3679939,22.053
10.4313406,55.3680004,22.008
10.4313335,55.368009,22.011
10.4313309,55.3680242,22.046
10.4313307,55.3680349,22.04
10.4313292,55.3680489,22.114
10.4313267,55.3680597,22.094
10.4313184,55.3680726,22.122
10.4313077,55.3680857,22.141
10.4313041,55.3680962,22.092
10.431303,55.3681095,22.091
10.4313032,55.3681205,22.111
10.4313025,55.3681316,22.096
10.431302,55.3681456,22.109
10.4313012,55.3681567,22.084
10.431308,55.368171,22.12
10.431319,55.3681799,22.129
10.431338,55.3681888,22.188
10.4313533,55.3681935,22.234
10.4313767,55.3681999,22.32
10.4313962,55.3682033,22.507
10.4314205,55.3682043,22.655
10.4314378,55.3682035,22.662
10.4314591,55.3682022,22.664
10.4314759,55.3682037,22.649
10.4315009,55.3682058,22.643
10.4315188,55.3682073,22.567
10.431545,55.3682094,22.55
10.4315624,55.3682111,22.424
10.4315868,55.3682147,22.386
10.4316113,55.3682171,22.375
10.4316361,55.3682198,22.354
10.4316552,55.3682219,22.326
10.4316809,55.3682257,22.3
10.4316993,55.3682287,22.3
10.4317243,55.3682311,22.303
10.4317435,55.3682326,22.347
10.431769,55.3682353,22.298
10.4317871,55.3682374,22.341
10.4318119,55.3682391,22.317
10.4318303,55.3682393,22.311
10.4318574,55.3682396,22.34
10.4318771,55.3682412,22.377
10.4319021,55.3682424,22.415
10.4319215,55.3682434,22.433
10.4319474,55.3682448,22.469
10.4319674,55.3682457,22.443
10.4319934,55.3682474,22.472
10.4320132,55.3682478,22.42
10.4320413,55.3682491,22.433
10.4320619,55.3682503,22.401
10.4320884,55.3682524,22.465
10.432108,55.3682523,22.427
10.4321366,55.3682529,22.418
10.4321567,55.3682532,22.427
10.4321766,55.3682549,22.427
10.4322042,55.3682576,22.385
10.4322242,55.3682596,22.384
10.4322503,55.3682607,22.36
10.432271,55.3682609,22.341
10.4322974,55.3682604,22.344
10.4323107,55.3682606,22.329
10.4323431,55.3682593,22.305
10.4323633,55.3682607,22.322
10.4323914,55.3682628,22.252
10.4324127,55.3682642,22.268
10.432441,55.3682648,22.185
10.4324619,55.3682635,22.281
10.4324886,55.3682611,22.24
10.4325089,55.3682578,22.266
10.4325333,55.3682501,22.231
10.4325495,55.3682427,22.242
10.4325678,55.3682307,22.251
10.4325788,55.3682197,22.414
10.4325888,55.368205,22.42
10.432592,55.3681931,22.377
10.4325931,55.3681805,22.27
10.432591,55.3681654,22.138
10.4325872,55.3681512,22.152
10.432583,55.3681408,22.173
10.4325693,55.3681276,22.106
10.4325564,55.3681191,22.119
10.4325337,55.3681101,22.106
10.4325163,55.3681043,22.138
10.4324917,55.3680967,22.04
10.4324737,55.368091,21.984
10.4324476,55.3680845,21.944
10.4324276,55.3680809,21.935
10.4324002,55.3680771,21.925
10.4323809,55.3680741,21.901
10.432354,55.36807,21.861
10.4323353,55.368066,21.795
10.43231,55.36806,21.714
10.4322913,55.3680552,21.624
10.4322659,55.3680499,21.608
10.4322467,55.3680467,21.526
10.4322204,55.368042,21.49
10.4322006,55.3680377,21.452
10.43218,55.368034,21.524
10.4321533,55.3680294,21.444
10.4321321,55.3680274,21.495
10.4321073,55.3680241,21.482
10.4320808,55.3680204,21.435
10.4320617,55.3680178,21.498
10.4320434,55.3680136,21.479
10.4320232,55.3680054,21.436
10.4320055,55.3679988,21.409
10.4319824,55.367993,21.437
10.4319639,55.367989,21.413
10.431944,55.3679852,21.443
10.4319345,55.3679826,21.482
10.4319303,55.3679802,21.48
